f_trait_id	f_trait_code	f_trait_name	f_sample_id	f_label	f_sample_name	f_kl_score
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_50	GSM4771371	Healthy controls (peripheral blood)_PBMC	0.37372047824884447
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_51	GSE158280	Uremia, Healthy controls_PBMC	0.03252631735291831
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_52	GSM4796327	Healthy controls (Uremia)_PBMC	0.025214840708523457
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_53	GSE163579	Chronic lymphocytic leukemia (CLL)_PBMC_1	0.038366543121347615
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_54	GSM4982164	Chronic lymphocytic leukemia (CLL) active disease_PBMC_1	0.014373587967416267
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_55	GSM4982172	Chronic lymphocytic leukemia (CLL) active disease_PBMC_2	0.00683863940910343
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_56	GSM4982174	Chronic lymphocytic leukemia (CLL) active disease_PBMC_3	0.017068306217902326
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_57	GSM4982176	Chronic lymphocytic leukemia (CLL) active disease_PBMC_4	0.013479937500085085
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_58	GSM4982178	Chronic lymphocytic leukemia (CLL) active disease_PBMC_5	0.017863445880690075
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_59	GSM4982179	Chronic lymphocytic leukemia (CLL) active disease_PBMC_6	0.009307111028086186
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_60	GSM4982180	Chronic lymphocytic leukemia (CLL) active disease_PBMC_7	0.01192251387986037
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_61	GSM4982181	Chronic lymphocytic leukemia (CLL) active disease_PBMC_8	0.0411500734952712
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_62	GSM4982183	Chronic lymphocytic leukemia (CLL) active disease_PBMC_9	0.011789253149729055
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_63	GSM4982185	Chronic lymphocytic leukemia (CLL) active disease_PBMC_10	0.2164666028505041
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_64	GSM4982191	Chronic lymphocytic leukemia (CLL) Richter's transformation_Bone marrow	0.057142454107741575
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_65	GSM4982193	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_1	0.03166502230543731
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_66	GSM4982194	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_2	0.015155910720189493
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_67	GSM4982195	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_3	0.02355217698432764
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_68	GSM4982196	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_4	0.02394965868433351
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_69	GSM5057721	Monocytes and dendritic cells_Blood_1	0.0397761052274059
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_70	GSM5057724	Monocytes and dendritic cells_Blood_2	0.0035147328871895527
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_71	GSE165906	Monocytes and dendritic cells_Blood_3	0.009900458286739218
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_72	GSM5057811	Monocytes and dendritic cells_Blood_4	0.005400031971701436
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_73	GSM5057812	Monocytes and dendritic cells_Blood_5	0.006664496652373564
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_74	GSM5057816	Monocytes and dendritic cells_Blood_6	0.004506205243260632
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_75	GSM5057818	Monocytes and dendritic cells_Blood_7	0.006142838345290138
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_76	GSE172920	Peripherial Blood Mononucler Cells and HEK293T cell line, Phage__PBMC	0.015074092280759954
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_77	GSM5259069	Peripherial Blood Mononucler Cells and HEK293T cell line__PBMC	0.003084049529658541
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_78	GSE172923	Peripherial Blood Mononucler Cells, Phage__PBMC	0.017190357355049323
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_79	GSM5259075	Peripherial Blood Mononucler Cells_2_PBMC	0.015954998314548212
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_80	GSM5259077	Peripherial Blood Mononucler Cells_3_PBMC	0.01757243469424994
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_81	GSM5259079	Peripherial Blood Mononucler Cells_4_PBMC	0.015607501264143732
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_82	GSE173811	Chronic lymphocytic leukemia (CLL)_2_PBMC	0.005594809995549851
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_83	GSE174367	Alzheimer's Disease (AD), Frontal Cortex_brain_2	0.0021210137544715275
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_84	GSM5292858	Alzheimer's Disease (AD), Frontal Cortex_brain_3	0.00460665197824798
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_85	GSM5292863	Alzheimer's Disease (AD), Frontal Cortex_brain_4	0.07997392368147291
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_86	GSM5292866	Alzheimer's Disease (AD), Frontal Cortex_brain_5	0.03632742770440598
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_87	GSM5292875	Alzheimer's Disease (AD), Frontal Cortex_brain_6	0.005902160923733378
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_88	GSE175621	Coronary artery disease (CAD)_heart_1	0.06324101599061412
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_89	GSM5342788	Coronary artery disease (CAD)_heart_2	0.0052589241141628995
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_90	GSM5342789	Coronary artery disease (CAD)_heart_3	4.1614679998579355e-17
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_91	GSM5342791	Coronary artery disease (CAD)_heart_4	0.0005479424334066003
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_92	GSM5342794	Coronary artery disease (CAD)_heart_5	0.0009561350530095886
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_93	GSM5342795	Coronary artery disease (CAD)_heart_6	0.046355508971587495
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_94	GSM5342799	Coronary artery disease (CAD)_heart_7	4.350298144283553e-17
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_95	GSM5342800	Coronary artery disease (CAD)_heart_8	0.00011512139284582074
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_96	GSM5342801	Coronary artery disease (CAD)_heart_9	-1.4162357454918083e-16
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_97	GSM5342803	Coronary artery disease (CAD)_heart_10	0.00629702858311267
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_98	GSM5342804	Coronary artery disease (CAD)_heart_11	0.0033684128485880448
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_99	GSM5342805	Coronary artery disease (CAD)_heart_12	0.005098572298266835
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_100	GSM5342806	Coronary artery disease (CAD)_heart_13	0.013543253693420765
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_101	GSM5342807	Coronary artery disease (CAD)_heart_14	0.02854225592227152
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_102	GSM5342809	Coronary artery disease (CAD)_heart_15	0.0019226660736757215
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_103	GSM5342811	Coronary artery disease (CAD)_heart_16	0.009872219808606352
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_104	GSM5342812	Coronary artery disease (CAD)_heart_17	0.011022034458477898
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_105	GSM5342814	Coronary artery disease (CAD)_heart_18	2.4355010390287707e-16
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_106	GSM5342818	Coronary artery disease (CAD)_heart_19	0.004771398610890272
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_107	GSM5342819	Coronary artery disease (CAD)_heart_20	0.01269491652275647
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_108	GSM5342820	Coronary artery disease (CAD)_heart_21	0.005159855890657688
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_109	GSM5342821	Coronary artery disease (CAD)_heart_22	0.007485154220002982
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_110	GSM5342822	Coronary artery disease (CAD)_heart_23	0.10577226537581463
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_111	GSM5342824	Coronary artery disease (CAD)_heart_24	5.948215724211374e-17
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_112	GSM5342825	Coronary artery disease (CAD)_heart_25	0.005706197726207918
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_113	GSM5342826	Coronary artery disease (CAD)_heart_26	1.1114271522422503e-16
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_114	GSM5342827	Coronary artery disease (CAD)_heart_27	0.005319420325342326
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_115	GSM5342829	Coronary artery disease (CAD)_heart_28	0.003171270941621104
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_116	GSE175694	Circulating leukocytes cells_PBMC_1	0.014358193931458166
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_117	GSM5344320	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_1	0.0007576137701675159
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_118	GSM5344322	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_2	0.0033105029018851147
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_119	GSM5344323	Circulating leukocytes cells_PBMC_2	0.008545189926680304
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_120	GSM5344324	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_3	0.00525732996921956
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_121	GSM5344325	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_4	0.0054317512733814055
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_122	GSM5344327	Circulating leukocytes cells_PBMC_3	0.0026018457989369793
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_123	GSM5344328	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_5	0.00620195625371067
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_124	GSM5344329	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_6	0.006621497789146665
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_125	GSM5344330	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_7	0.006261402964391115
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_126	GSM5344331	Circulating leukocytes cells_PBMC_4	0.006526184452999371
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_127	GSM5344332	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_8	0.0034356766010282245
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_128	GSM5344333	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_9	0.027376923417586782
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_129	GSM5344334	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_10	0.17639212962229797
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_130	GSM5344335	Circulating leukocytes cells_PBMC_5	0.00341339656378956
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_131	GSE183970	PBMC Rheumatoid arthritis_1	0.04384604771466263
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_132	GSM5575190	PBMC Rheumatoid arthritis_2	4.538763325437979e-18
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_133	GSM5575191	PBMC Healthy controls (Rheumatoid arthritis)	0.022634796656549258
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_134	GSM7102971	Mixture of PBMC from 2 donors_PBMC_1	0.7915469697628307
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_135	GSM7102972	Mixture of PBMC from 2 donors_PBMC_2	0.5093761047474349
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_136	GSM7102976	Mixture of PBMC from 2 donors_PBMC_3	3.443413813279756
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_137	GSM7102980	Mixture of PBMC from 2 donors_PBMC_4	0.5009852870076417
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_138	GSM7102981	Mixture of PBMC from 2 donors_PBMC_5	0.009050740813174123
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_139	GSM6176366	Umbilical Cord Blood mononuclear cells_Blood	0.008046279505783765
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_140	GSM6760056	Influenza_PBMC	0.005299747357650828
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_141	GSM6760057	Healthy donors_PBMC_1	0.0004826999689824425
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_142	GSM6760058	Healthy donors_PBMC_2	0.0036941965270700892
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_143	GSM6760059	Healthy donors_PBMC_3	0.007711318823487509
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_144	GSM6760060	Mild COVID-19_PBMC_1	0.010005998538543068
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_145	GSM6760061	Severe COVID-19_PBMC_1	0.0021178664317644974
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_146	GSM6760062	Mild COVID-19_PBMC_2	0.006986655709781608
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_147	GSM6760063	Severe COVID-19_PBMC_2	0.009229460506900693
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_148	GSE220188	Methicillin-sensitive staphylococcus aureus (MSSA)_1_PBMC	0.008156685932067422
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_149	GSM6793418	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_1	0.02262016690706182
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_150	GSM6793420	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_2	0.24580820730677536
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_151	GSM6793422	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_3	0.9565141634116352
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_152	GSM6793423	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_4	0.04972551529895384
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_153	GSM6793427	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_5	0.03382720153185196
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_154	GSM6793428	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_6	0.020122285198595415
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_155	GSM6793429	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_7	0.0042440337683180744
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_156	GSM6793432	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_8	0.5362795594759172
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_157	GSM6793433	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_9	0.0027420207262127886
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_158	GSM6793434	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_10	0.0012367002318070662
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_159	GSM6793435	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_11	0.009276590635229393
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_160	GSM6793436	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_12	0.015149370105430854
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_161	GSM6793437	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_13	0.007950675412705378
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_162	GSM6793438	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_14	0.006974061398331185
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_163	GSM6793439	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_15	0.00341895811194543
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_164	GSM6793440	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_2	0.006206637665983941
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_165	GSM6793441	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_3	0.021075937211954013
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_166	GSM6793442	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_4	0.02256744091659784
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_167	GSM6793443	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_5	0.0012206266609015573
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_168	GSM6793444	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_6	0.005198342007822302
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_169	GSM6793445	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_7	0.0014481094778634133
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_170	GSM6793446	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_8	0.0027340165837134844
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_171	GSM6793447	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_9	0.0055895099861471105
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_172	GSM6793448	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_10	0.003098075097393305
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_173	GSM6793449	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_11	0.0009095342486332266
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_174	GSM6793450	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_12	0.0063443026863321495
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_175	GSM6793451	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_13	0.006886816549024287
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_176	GSM6793452	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_14	0.01123740787942258
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_177	GSM6793454	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_15	0.011661207304883863
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_178	GSM6793455	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_16	0.8263455101254691
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_179	GSM6793456	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_17	0.034006989601567235
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_180	GSM6793457	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_18	0.004681306584442223
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_181	GSM6793458	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_19	0.0072775598685058136
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_182	GSM6793459	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_20	0.0021941994648100455
trait_id_45	BBJ_LDLC_45	LDL-cholesterol	sample_id_183	GSM6793460	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_21	0.004505339631125465
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_1	GSE129785_TME-All	Basal cell carcinoma (BCC)_skin	0.005449650346967955
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_2	GSE139369	Healthy blood PBMC_1	0.048405988253309495
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_3	GSE139369_Healthy	Healthy blood PBMC_2	0.0494225004502323
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_4	GSE139369_MPAL_Healthy	Mixed-phenotype acute leukemia(MPAL)	0.05977871780459797
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_5	GSE149683_Adrenal	Adrenal gland_Fetal period	0.029707776243415217
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_6	GSE149683_Cerebellum	Cerebellum_Fetal period	0.015735813605655333
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_7	GSE149683_Cerebrum	Cerebrum_Fetal period	0.0027983082902146112
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_8	GSE149683_Eye	Eye_Fetal period	0.0067835818438734905
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_9	GSE149683_Heart	Heart_Fetal period	0.040455939229852446
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_10	GSE149683_Intestine	Intestine_Fetal period	0.003940949862345036
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_11	GSE149683_Kidney	Kidney_Fetal period	0.005599551977563877
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_12	GSE149683_Liver	Liver_Fetal period	0.010315176127505578
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_13	GSE149683_Lung	Lung_Fetal period	0.0033181381537712696
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_14	GSE149683_Muscle	Muscle_Fetal period	0.005114459439405928
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_15	GSE149683_Pancreas	Pancreas_Fetal period	0.004118221539673679
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_16	GSE149683_Placenta	Placenta_Fetal period	0.006057765476626798
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_17	GSE149683_Stomach	Stomach_Fetal period	0.0022544669088218013
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_18	GSE149683_Thymus	Thymus_Fetal period	0.008603700161126075
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_19	GSE166547	Kidney paracancerous tissue	0.003120193464664029
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_20	GSE174367_scATAC_Ref	Alzheimer's Disease (AD), Frontal Cortex_brain_1	0.07590962835495263
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_21	GSE181062	Early Stage ccRCC_PBMC	0.0049942289538689524
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_22	GSE195460_Control_1	Control (Diabetic kidney disease)_1	0.004359276218065549
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_23	GSE195460_Control_3	Control (Diabetic kidney disease)_2	0.004093552954956994
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_24	GSE195460_Control_4	Control (Diabetic kidney disease)_3	0.0027304296641522813
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_25	GSE195460_DN_2	Diabetic kidney disease_1	0.008653924431621324
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_26	GSE195460_DN_4	Diabetic kidney disease_2	0.0021973972779292996
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_27	GSE195460_DN_5	Diabetic kidney disease_3	0.008067253671254621
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_28	GSE195460_DN_6	Diabetic kidney disease_4	2.06333519317047e-17
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_29	GSE195460_DN_7	Diabetic kidney disease_5	0.11080149696730127
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_30	GSE195460_diabetic_kidney	Diabetic kidney disease_6	0.004583779141587813
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_31	coronary_artery_disease	Coronary arteries disease_heart	0.04773114787141703
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_32	GSE147726	Pancreatic ductal adenocarcinoma,Pancreatic normal tissue	0.007036552782392194
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_33	GSM4443845	Pancreatic normal tissue	0.003662959175822182
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_34	GSM4443847	Pancreatic ductal adenocarcinoma	0.007073259378917529
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_35	GSE151302	Polycystic Kidney disease_Kidney	0.027081530801046
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_36	GSM4572187	Kidney_1	0.025566344533625128
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_37	GSM4572188	Kidney_2	0.006107663370365212
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_38	GSM4572189	Kidney_3	0.016218893302731963
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_39	GSE156473	Peripheral blood mononuclear cells_PBMC_1	0.014688022476995868
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_40	GSM4732109	Peripheral blood mononuclear cells_PBMC_2	0.03587319700909178
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_41	GSM4732111	Peripheral blood mononuclear cells_PBMC_3	0.01005805859007763
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_42	GSM4766850	CD8 T-cells_PBMC	0.041069263129228706
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_43	GSE157483	CD16, CD4, CD8 (Phage)_PBMC_1	0.004875108908592558
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_44	GSM4766872	CD16, CD4, CD8_PBMC	0.005671601371699324
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_45	GSM4766873	CD16, CD4, CD8 (Phage)_PBMC_2	0.053199558824505715
trait_id_46	BBJ_LOY_46	Mosaic loss of chromosome Y	sample_id_46	GSM4766874	Peripherial Blood Mononucler Cells_PBMC_1	0.004598244095961636
